idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
73078,8,4,0,75,37.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,12.5,0,0,0,12.5,12.5,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,12.5,0,0,50,12.5,25,0,0,0,12.5,0,0,0,0,0,0.260124,0.739876,0,0.00102707,0.00082456,7,1.142857143,0.381569591,6435,everythingElse,uncensored
20194,26,13,0,73.08,57.69,0,0,0,0,0,0,0,0,0,7.69,0,15.38,3.85,7.69,7.69,7.69,3.85,11.54,0,3.85,0,7.69,11.54,7.69,11.54,0,0,3.85,7.69,11.54,11.54,0,0,0,0,0,0,0,0,0,30.77,15.38,0,0,7.69,7.69,3.85,0,0,0,0,0,0,0,0,0,11.54,0,3.85,3.85,0,3.85,26.92,3.85,15.38,7.69,0,0,0,3.85,0,0,7.69,0,0,7.69,0,0,26.92,7.69,11.54,0,0,0,0,0,7.69,0,0,0,0.193179,0.806821,0,0.00199375,0.00200536,10,2.6,0.867999703,92982,everythingElse,uncensored
53979,17,17,0,58.82,41.18,11.76,11.76,0,0,11.76,0,0,0,0,5.88,5.88,5.88,17.65,0,0,0,0,5.88,0,5.88,0,0,5.88,5.88,0,11.76,0,0,0,5.88,0,0,0,0,0,17.65,0,0,0,0,17.65,11.76,0,11.76,11.76,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,41.18,5.88,35.29,0,0,0,0,0,0,0,0,0,0.188623,0.811377,0,0.00110735,0.00057698,9,1.888888889,0.630191073,70007,everythingElse,uncensored
77763,23,23,0,82.61,52.17,4.35,0,0,0,0,0,0,0,4.35,21.74,4.35,0,0,0,4.35,4.35,4.35,0,0,0,0,0,8.7,0,8.7,0,4.35,0,8.7,17.39,8.7,0,0,0,0,13.04,0,0,0,0,17.39,4.35,4.35,4.35,4.35,0,0,8.7,4.35,0,0,8.7,0,0,0,8.7,13.04,0,4.35,13.04,0,0,17.39,4.35,17.39,0,0,0,0,0,0,0,4.35,0,0,4.35,0,4.35,8.7,0,4.35,0,0,4.35,0,0,0,0,0,0,0.202772,0.797228,0,0.00338374,0.00385753,11,2.090909091,0.699383454,4224,everythingElse,uncensored
94036,24,8,0,83.33,58.33,16.67,16.67,12.5,0,4.17,0,0,0,0,4.17,8.33,20.83,0,8.33,0,0,0,4.17,0,0,4.17,0,8.33,4.17,4.17,8.33,4.17,0,0,8.33,0,8.33,0,4.17,0,29.17,0,0,0,0,29.17,4.17,4.17,8.33,4.17,0,8.33,4.17,0,4.17,0,4.17,0,0,0,4.17,8.33,0,4.17,8.33,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,29.17,0,0,8.33,4.17,0,0,0,0,0,0,0.0680919,0.931908,0,0.00144743,0.00141713,10,2.4,0.800954853,40739,freedom,uncensored
13662,56,28,0,57.14,42.86,0,0,0,0,0,0,0,0,0,10.71,0,10.71,0,3.57,10.71,7.14,0,1.79,0,0,1.79,0,5.36,0,5.36,0,0,0,1.79,0,0,0,0,0,0,1.79,0,0,0,0,1.79,1.79,0,0,0,0,0,1.79,1.79,0,0,0,0,0,0,0,1.79,0,0,1.79,0,0,25,7.14,3.57,14.29,8.93,0,0,0,0,0,0,0,0,0,0,0,16.07,3.57,7.14,1.79,0,0,0,0,0,0,0,3.57,0.8836,0.1164,2,0.00126279,0.00114597,10,5.6,1.867469587,200944,everythingElse,uncensored
38719,26,8.67,0,61.54,50,15.38,7.69,3.85,0,3.85,0,0,3.85,7.69,0,3.85,11.54,3.85,0,7.69,0,0,15.38,3.85,0,7.69,3.85,15.38,11.54,7.69,0,7.69,0,3.85,0,0,0,0,0,0,11.54,0,0,0,0,11.54,3.85,3.85,3.85,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,11.54,0,3.85,7.69,0,0,23.08,0,11.54,0,0,0,11.54,0,0,0,0,0,0.358056,0.641944,0,0.00171691,0.00173996,11,2.363636364,0.789031078,24701,everythingElse,uncensored
104355,12,12,0,41.67,33.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,16.67,0,16.67,0,0,8.33,0,8.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,16.67,0,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0.220557,0.779443,0,0.00065757,0.00018632,9,1.333333333,0.444725741,1367,everythingElse,uncensored
105747,31,31,0,93.55,51.61,19.35,9.68,9.68,0,0,0,0,0,9.68,3.23,0,9.68,0,3.23,0,3.23,0,3.23,0,0,0,3.23,9.68,3.23,9.68,3.23,9.68,3.23,3.23,9.68,6.45,3.23,0,0,3.23,6.45,0,0,0,3.23,12.9,6.45,0,0,3.23,6.45,0,0,0,0,0,6.45,6.45,0,0,0,12.9,0,6.45,6.45,0,0,22.58,6.45,0,16.13,0,0,3.23,0,0,0,12.9,0,0,6.45,6.45,3.23,12.9,0,12.9,0,0,0,0,0,0,0,0,0,0.766578,0.233422,2,0.00273087,0.00282918,11,2.818181818,0.941247289,50927,everythingElse,uncensored
57633,34,8.5,0,55.88,29.41,8.82,5.88,5.88,0,0,0,0,0,2.94,0,2.94,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,5.88,0,5.88,11.76,5.88,5.88,2.94,2.94,0,11.76,0,0,0,0,14.71,0,5.88,0,11.76,0,0,2.94,2.94,0,0,0,0,0,0,0,8.82,0,0,8.82,0,0,8.82,2.94,8.82,0,2.94,0,0,0,0,2.94,2.94,0,0,2.94,0,0,23.53,2.94,5.88,0,0,5.88,2.94,0,5.88,0,0,0,0.0625894,0.937411,0,0.00202614,0.00201263,10,3.4,1.13467959,19301,everythingElse,uncensored
